fact_user_daily_activity_id,user_key,date_key,subscription_plan_key,campaign_key,is_premium,has_active_subscription,logins_count,sessions_count,minutes_watched,lessons_completed,quizzes_attempted,distinct_courses_accessed,active_days_last_30d,days_since_last_login,is_inactive_7d_flag,active_courses_count,completed_courses_total,created_at
11066,444,20250918,2,18,True,True,1,3,193,4,3,3,8,4,False,3,4,2025-11-28 18:04:42.595540
11067,672,20250918,5,46,True,True,1,1,249,4,5,3,13,6,False,3,4,2025-11-28 18:04:42.595545
11068,419,20250918,3,33,True,True,4,3,207,5,5,2,13,3,False,2,5,2025-11-28 18:04:42.595549
11069,40,20250918,4,25,True,True,5,8,61,7,2,3,9,3,False,3,7,2025-11-28 18:04:42.595554
11070,960,20250918,4,26,True,False,5,4,116,3,0,1,24,3,False,1,3,2025-11-28 18:04:42.595558
11071,956,20250918,5,30,True,False,0,0,0,0,0,0,7,54,True,0,0,2025-11-28 18:04:42.595561
11072,128,20250918,1,23,True,False,1,7,185,1,2,3,4,5,False,3,1,2025-11-28 18:04:42.595566
11073,322,20250918,1,20,False,True,1,8,251,6,0,2,16,6,False,2,6,2025-11-28 18:04:42.595570
11074,692,20250918,1,13,False,False,3,5,91,6,0,1,30,7,False,1,6,2025-11-28 18:04:42.595574
11075,842,20250918,3,30,False,True,0,0,0,0,0,0,0,57,True,0,0,2025-11-28 18:04:42.595577
11076,523,20250918,1,25,False,False,0,0,0,0,0,0,6,23,True,0,0,2025-11-28 18:04:42.595580
11077,897,20250918,4,30,False,True,4,2,264,1,5,2,9,0,False,2,1,2025-11-28 18:04:42.595585
11078,581,20250918,5,2,False,False,1,1,194,8,0,2,15,4,False,2,8,2025-11-28 18:04:42.595589
11079,601,20250918,4,17,False,True,3,3,140,1,2,2,23,4,False,2,1,2025-11-28 18:04:42.595593
11080,447,20250918,5,11,False,False,0,0,0,0,0,0,12,30,True,0,0,2025-11-28 18:04:42.595596
11081,785,20250918,1,6,True,False,4,3,264,8,4,1,4,3,False,1,8,2025-11-28 18:04:42.595601
11082,138,20250918,5,21,True,False,2,8,228,1,4,1,15,3,False,1,1,2025-11-28 18:04:42.595605
11083,310,20250918,2,6,True,True,5,5,125,7,4,3,6,3,False,3,7,2025-11-28 18:04:42.595609
11084,13,20250918,3,22,True,True,2,6,296,8,2,2,21,6,False,2,8,2025-11-28 18:04:42.595614
11085,655,20250918,2,49,False,False,0,0,0,0,0,0,3,58,True,0,0,2025-11-28 18:04:42.595616
11086,633,20250918,3,13,True,True,0,0,0,0,0,0,11,31,True,0,0,2025-11-28 18:04:42.595619
11087,290,20250918,2,19,False,False,0,0,0,0,0,0,4,56,True,0,0,2025-11-28 18:04:42.595632
11088,366,20250918,2,30,True,True,5,5,40,6,1,3,11,1,False,3,6,2025-11-28 18:04:42.595637
11089,16,20250918,2,26,False,True,2,3,180,2,0,1,8,7,False,1,2,2025-11-28 18:04:42.595641
11090,504,20250918,5,44,True,False,3,6,202,9,1,1,1,0,False,1,9,2025-11-28 18:04:42.595645
11091,875,20250918,1,24,True,False,0,0,0,0,0,0,7,36,True,0,0,2025-11-28 18:04:42.595648
11092,893,20250918,1,42,False,False,1,7,284,6,1,2,17,0,False,2,6,2025-11-28 18:04:42.595653
11093,437,20250918,3,4,False,False,0,0,0,0,0,0,14,47,True,0,0,2025-11-28 18:04:42.595656
11094,902,20250918,3,28,True,True,1,1,70,5,4,3,11,1,False,3,5,2025-11-28 18:04:42.595660
11095,232,20250918,2,41,True,False,4,8,65,0,5,1,2,7,False,1,0,2025-11-28 18:04:42.595664
11096,494,20250918,1,6,False,True,1,4,87,7,0,3,20,0,False,3,7,2025-11-28 18:04:42.595669
11097,585,20250918,5,37,True,True,3,8,121,0,5,3,11,0,False,3,0,2025-11-28 18:04:42.595674
11098,869,20250918,5,7,False,True,3,4,14,5,5,3,2,4,False,3,5,2025-11-28 18:04:42.595678
11099,319,20250918,2,9,True,False,0,0,0,0,0,0,0,26,True,0,0,2025-11-28 18:04:42.595680
11100,498,20250918,4,28,True,True,5,6,215,9,1,2,8,6,False,2,9,2025-11-28 18:04:42.595685
11101,18,20250918,2,42,False,True,1,7,262,3,2,1,12,5,False,1,3,2025-11-28 18:04:42.595689
11102,705,20250918,3,39,True,True,0,0,0,0,0,0,6,27,True,0,0,2025-11-28 18:04:42.595692
11103,7,20250918,1,35,False,True,0,0,0,0,0,0,13,47,True,0,0,2025-11-28 18:04:42.595695
11104,982,20250918,3,49,False,True,3,8,300,3,4,1,25,1,False,1,3,2025-11-28 18:04:42.595699
11105,781,20250918,2,37,True,False,1,6,152,0,4,3,1,1,False,3,0,2025-11-28 18:04:42.595704
11106,675,20250918,1,30,False,False,1,1,24,8,2,1,9,2,False,1,8,2025-11-28 18:04:42.595708
11107,995,20250918,3,35,True,False,4,6,49,6,2,1,7,4,False,1,6,2025-11-28 18:04:42.595715
11108,307,20250918,4,13,False,False,0,0,0,0,0,0,1,22,True,0,0,2025-11-28 18:04:42.595717
11109,548,20250918,2,20,True,True,2,3,58,10,1,2,27,3,False,2,10,2025-11-28 18:04:42.595722
11110,117,20250918,2,27,False,False,0,0,0,0,0,0,12,57,True,0,0,2025-11-28 18:04:42.595725
11111,744,20250918,5,21,True,True,2,6,83,6,4,3,23,6,False,3,6,2025-11-28 18:04:42.595729
11112,564,20250918,5,5,True,True,0,0,0,0,0,0,14,53,True,0,0,2025-11-28 18:04:42.595732
11113,383,20250918,4,7,False,False,0,0,0,0,0,0,8,57,True,0,0,2025-11-28 18:04:42.595735
11114,526,20250918,2,33,False,True,5,1,245,3,0,1,5,7,False,1,3,2025-11-28 18:04:42.595746
11115,959,20250918,4,8,False,False,2,1,57,1,1,2,17,5,False,2,1,2025-11-28 18:04:42.595750
11116,910,20250918,2,46,False,False,1,3,123,10,2,3,3,6,False,3,10,2025-11-28 18:04:42.595755
11117,92,20250918,4,1,False,True,2,8,11,10,4,3,1,6,False,3,10,2025-11-28 18:04:42.595760
11118,906,20250918,3,1,False,False,0,0,0,0,0,0,8,14,True,0,0,2025-11-28 18:04:42.595763
11119,83,20250918,1,36,False,True,0,0,0,0,0,0,2,36,True,0,0,2025-11-28 18:04:42.595765
11120,233,20250918,2,47,True,False,0,0,0,0,0,0,0,49,True,0,0,2025-11-28 18:04:42.595768
11121,82,20250918,5,46,True,False,3,3,231,6,1,3,10,6,False,3,6,2025-11-28 18:04:42.595772
11122,387,20250918,4,6,True,False,2,1,117,9,1,1,26,6,False,1,9,2025-11-28 18:04:42.595776
11123,420,20250918,2,11,True,True,1,8,176,8,4,2,13,5,False,2,8,2025-11-28 18:04:42.595781
11124,863,20250918,4,23,False,False,1,3,135,10,1,3,25,7,False,3,10,2025-11-28 18:04:42.595785
11125,111,20250918,3,9,False,True,4,2,30,8,2,2,27,7,False,2,8,2025-11-28 18:04:42.595789
11126,562,20250918,5,42,False,True,1,6,58,7,4,1,27,0,False,1,7,2025-11-28 18:04:42.595793
11127,344,20250918,1,47,False,True,2,3,73,2,5,1,18,2,False,1,2,2025-11-28 18:04:42.595798
11128,110,20250918,1,34,True,True,1,2,61,2,5,3,22,7,False,3,2,2025-11-28 18:04:42.595803
11129,288,20250918,5,20,False,False,0,0,0,0,0,0,5,47,True,0,0,2025-11-28 18:04:42.595805
11130,475,20250918,2,20,False,False,2,8,214,6,1,2,4,0,False,2,6,2025-11-28 18:04:42.595810
11131,934,20250918,3,26,False,False,0,0,0,0,0,0,5,9,True,0,0,2025-11-28 18:04:42.595812
11132,608,20250918,4,10,True,False,4,7,161,9,1,2,14,0,False,2,9,2025-11-28 18:04:42.595816
11133,303,20250918,2,34,True,False,4,5,267,10,4,2,27,1,False,2,10,2025-11-28 18:04:42.595821
11134,651,20250918,1,18,True,True,0,0,0,0,0,0,6,11,True,0,0,2025-11-28 18:04:42.595823
11135,220,20250918,3,3,False,True,0,0,0,0,0,0,0,20,True,0,0,2025-11-28 18:04:42.595826
11136,428,20250918,2,30,True,True,3,8,262,5,1,1,1,6,False,1,5,2025-11-28 18:04:42.595831
11137,639,20250918,3,34,False,True,2,8,137,10,3,3,16,6,False,3,10,2025-11-28 18:04:42.595845
11138,224,20250918,1,42,False,True,5,5,282,0,5,3,14,6,False,3,0,2025-11-28 18:04:42.595850
11139,935,20250918,4,13,False,True,2,6,105,3,5,2,14,7,False,2,3,2025-11-28 18:04:42.595855
11140,634,20250918,2,41,True,False,5,2,223,4,3,3,15,6,False,3,4,2025-11-28 18:04:42.595859
11141,9,20250918,1,17,True,False,1,3,124,4,0,2,18,5,False,2,4,2025-11-28 18:04:42.595864
11142,275,20250918,2,40,False,True,5,6,69,5,1,1,1,4,False,1,5,2025-11-28 18:04:42.595868
11143,260,20250918,3,25,True,True,5,5,176,6,4,3,23,2,False,3,6,2025-11-28 18:04:42.595873
11144,377,20250918,5,13,True,True,3,5,220,8,3,2,15,6,False,2,8,2025-11-28 18:04:42.595877
11145,516,20250918,2,48,True,True,1,3,300,10,4,3,30,1,False,3,10,2025-11-28 18:04:42.595882
11146,851,20250918,4,25,True,False,3,8,236,6,3,3,23,3,False,3,6,2025-11-28 18:04:42.595886
11147,740,20250918,5,22,True,True,1,3,148,2,4,1,23,7,False,1,2,2025-11-28 18:04:42.595891
11148,727,20250918,3,10,False,False,2,8,48,2,3,3,12,3,False,3,2,2025-11-28 18:04:42.595895
11149,180,20250918,2,26,False,True,2,5,236,0,0,2,30,4,False,2,0,2025-11-28 18:04:42.595900
11150,557,20250918,3,12,False,False,5,4,70,0,4,3,17,6,False,3,0,2025-11-28 18:04:42.595904
11151,4,20250918,4,19,True,True,0,0,0,0,0,0,14,29,True,0,0,2025-11-28 18:04:42.595907
11152,690,20250918,3,33,True,False,1,5,211,10,5,2,20,3,False,2,10,2025-11-28 18:04:42.595911
11153,286,20250918,1,31,False,True,1,6,261,5,2,2,28,6,False,2,5,2025-11-28 18:04:42.595916
11154,41,20250918,5,10,False,False,0,0,0,0,0,0,7,32,True,0,0,2025-11-28 18:04:42.595918
11155,308,20250918,5,26,True,True,0,0,0,0,0,0,8,25,True,0,0,2025-11-28 18:04:42.595921
11156,769,20250918,2,33,False,False,4,4,136,4,2,1,9,7,False,1,4,2025-11-28 18:04:42.595925
11157,178,20250918,5,49,False,False,0,0,0,0,0,0,15,59,True,0,0,2025-11-28 18:04:42.595929
11158,362,20250918,2,15,True,True,0,0,0,0,0,0,7,21,True,0,0,2025-11-28 18:04:42.595932
11159,870,20250918,2,16,True,True,1,8,224,6,1,1,6,3,False,1,6,2025-11-28 18:04:42.595936
11160,723,20250918,3,42,True,True,5,5,186,8,1,2,29,4,False,2,8,2025-11-28 18:04:42.595940
11161,671,20250918,3,12,False,True,0,0,0,0,0,0,8,40,True,0,0,2025-11-28 18:04:42.595943
11162,127,20250918,5,42,True,True,0,0,0,0,0,0,9,42,True,0,0,2025-11-28 18:04:42.595946
11163,373,20250918,1,4,False,False,3,8,141,4,0,1,26,1,False,1,4,2025-11-28 18:04:42.595950
11164,847,20250918,2,19,True,True,0,0,0,0,0,0,8,54,True,0,0,2025-11-28 18:04:42.595953
11165,183,20250918,4,36,False,True,0,0,0,0,0,0,12,18,True,0,0,2025-11-28 18:04:42.595956
11166,473,20250918,1,11,True,False,1,3,64,6,2,1,25,4,False,1,6,2025-11-28 18:04:42.595960
11167,691,20250918,2,13,True,True,4,2,165,4,1,2,21,5,False,2,4,2025-11-28 18:04:42.595964
11168,261,20250918,5,42,False,True,0,0,0,0,0,0,0,35,True,0,0,2025-11-28 18:04:42.595967
11169,643,20250918,5,41,True,False,1,7,179,2,5,2,11,1,False,2,2,2025-11-28 18:04:42.595972
11170,627,20250918,3,9,True,True,3,1,129,0,3,3,19,7,False,3,0,2025-11-28 18:04:42.595976
11171,62,20250918,1,11,True,True,0,0,0,0,0,0,7,18,True,0,0,2025-11-28 18:04:42.595978
11172,926,20250918,5,2,True,False,1,6,120,6,5,3,10,5,False,3,6,2025-11-28 18:04:42.595983
11173,582,20250918,4,9,False,True,4,7,114,4,5,3,19,2,False,3,4,2025-11-28 18:04:42.595987
11174,693,20250918,5,29,True,True,1,8,67,1,1,1,21,2,False,1,1,2025-11-28 18:04:42.595992
11175,23,20250918,3,1,True,True,4,2,91,5,1,1,26,0,False,1,5,2025-11-28 18:04:42.595996
11176,967,20250918,3,16,False,True,5,5,102,9,4,2,27,1,False,2,9,2025-11-28 18:04:42.596001
11177,164,20250918,1,39,False,True,5,2,123,10,1,2,3,3,False,2,10,2025-11-28 18:04:42.596011
11178,6,20250918,3,28,False,False,4,1,127,4,1,2,28,5,False,2,4,2025-11-28 18:04:42.596016
11179,560,20250918,1,19,False,True,0,0,0,0,0,0,15,59,True,0,0,2025-11-28 18:04:42.596019
11180,486,20250918,5,17,False,True,3,6,113,0,4,2,1,5,False,2,0,2025-11-28 18:04:42.596023
11181,397,20250918,4,43,True,True,5,4,184,10,2,2,20,6,False,2,10,2025-11-28 18:04:42.596028
11182,522,20250918,5,41,False,False,3,5,125,9,4,1,10,6,False,1,9,2025-11-28 18:04:42.596032
11183,757,20250918,1,3,False,False,0,0,0,0,0,0,1,32,True,0,0,2025-11-28 18:04:42.596035
11184,963,20250918,3,31,False,False,1,7,246,6,1,1,1,2,False,1,6,2025-11-28 18:04:42.596039
11185,441,20250918,5,50,False,True,5,6,246,10,0,3,9,2,False,3,10,2025-11-28 18:04:42.596044
11186,881,20250918,5,16,True,False,4,4,263,0,0,2,25,3,False,2,0,2025-11-28 18:04:42.596048
11187,356,20250918,2,42,True,True,3,4,34,1,2,2,20,6,False,2,1,2025-11-28 18:04:42.596053
11188,613,20250918,2,16,False,False,1,7,97,2,2,1,30,7,False,1,2,2025-11-28 18:04:42.596057
11189,840,20250918,5,26,True,True,2,4,176,4,1,3,12,4,False,3,4,2025-11-28 18:04:42.596061
11190,505,20250918,3,11,True,True,2,6,81,5,3,1,6,7,False,1,5,2025-11-28 18:04:42.596066
11191,175,20250918,5,25,True,True,4,2,72,3,2,3,19,3,False,3,3,2025-11-28 18:04:42.596070
11192,600,20250918,2,39,False,True,1,5,207,10,2,2,10,0,False,2,10,2025-11-28 18:04:42.596075
11193,970,20250918,5,4,True,False,1,3,52,4,0,3,12,5,False,3,4,2025-11-28 18:04:42.596079
11194,84,20250918,3,16,True,False,5,4,50,5,5,2,4,3,False,2,5,2025-11-28 18:04:42.596083
11195,382,20250918,4,15,False,True,2,7,287,4,2,1,19,0,False,1,4,2025-11-28 18:04:42.596088
11196,965,20250918,2,49,True,True,1,4,274,8,0,1,2,4,False,1,8,2025-11-28 18:04:42.596092
11197,200,20250918,1,46,True,True,0,0,0,0,0,0,12,28,True,0,0,2025-11-28 18:04:42.596103
11198,304,20250918,3,16,False,True,2,7,138,1,2,2,20,0,False,2,1,2025-11-28 18:04:42.596107
11199,899,20250918,1,6,True,True,0,0,0,0,0,0,3,49,True,0,0,2025-11-28 18:04:42.596111
11200,743,20250918,4,10,True,True,0,0,0,0,0,0,14,48,True,0,0,2025-11-28 18:04:42.596120
11201,575,20250918,3,9,True,True,0,0,0,0,0,0,8,50,True,0,0,2025-11-28 18:04:42.596123
11202,299,20250918,5,47,True,True,1,2,188,6,5,3,29,4,False,3,6,2025-11-28 18:04:42.596128
11203,749,20250918,1,38,False,True,2,7,75,5,0,3,29,1,False,3,5,2025-11-28 18:04:42.596132
11204,52,20250918,1,16,False,True,2,6,297,0,4,1,2,7,False,1,0,2025-11-28 18:04:42.596136
11205,661,20250918,2,46,True,True,3,1,28,3,4,2,15,7,False,2,3,2025-11-28 18:04:42.596141
11206,953,20250918,4,48,False,False,1,5,249,9,4,3,22,2,False,3,9,2025-11-28 18:04:42.596147
11207,354,20250918,1,42,False,False,0,0,0,0,0,0,14,26,True,0,0,2025-11-28 18:04:42.596150
11208,518,20250918,3,12,True,False,5,3,168,0,0,1,29,7,False,1,0,2025-11-28 18:04:42.596155
11209,741,20250918,4,33,True,False,2,5,52,10,4,2,26,3,False,2,10,2025-11-28 18:04:42.596160
11210,901,20250918,5,9,False,True,1,2,19,2,5,3,27,1,False,3,2,2025-11-28 18:04:42.596164
11211,511,20250918,5,45,False,False,0,0,0,0,0,0,1,35,True,0,0,2025-11-28 18:04:42.596167
11212,289,20250919,5,39,False,True,4,3,226,5,2,1,7,4,False,1,5,2025-11-28 18:04:42.596353
11213,728,20250919,5,36,True,False,2,3,85,6,0,3,1,2,False,3,6,2025-11-28 18:04:42.596357
11214,65,20250919,2,27,False,True,5,2,26,4,2,3,10,6,False,3,4,2025-11-28 18:04:42.596362
11215,793,20250919,3,45,True,False,2,7,225,4,5,1,11,4,False,1,4,2025-11-28 18:04:42.596367
11216,609,20250919,4,25,False,True,0,0,0,0,0,0,14,22,True,0,0,2025-11-28 18:04:42.596369
11217,926,20250919,3,40,True,True,2,6,22,7,0,2,1,7,False,2,7,2025-11-28 18:04:42.596381
11218,795,20250919,4,36,True,True,1,8,276,9,5,3,29,4,False,3,9,2025-11-28 18:04:42.596385
11219,214,20250919,1,22,True,True,0,0,0,0,0,0,2,48,True,0,0,2025-11-28 18:04:42.596388
11220,23,20250919,4,13,True,False,0,0,0,0,0,0,3,43,True,0,0,2025-11-28 18:04:42.596391
11221,838,20250919,4,8,False,False,5,5,99,10,0,1,12,2,False,1,10,2025-11-28 18:04:42.596395
11222,552,20250919,3,3,False,False,2,5,110,6,3,1,29,5,False,1,6,2025-11-28 18:04:42.596399
11223,313,20250919,5,1,True,False,0,0,0,0,0,0,7,49,True,0,0,2025-11-28 18:04:42.596402
11224,452,20250919,2,12,True,True,0,0,0,0,0,0,5,21,True,0,0,2025-11-28 18:04:42.596405
11225,946,20250919,1,20,True,False,0,0,0,0,0,0,6,41,True,0,0,2025-11-28 18:04:42.596408
11226,225,20250919,2,18,False,False,4,6,292,2,1,3,30,1,False,3,2,2025-11-28 18:04:42.596412
11227,36,20250919,5,9,True,False,3,2,20,0,0,2,30,3,False,2,0,2025-11-28 18:04:42.596417
11228,154,20250919,3,7,False,False,3,8,213,3,3,1,5,1,False,1,3,2025-11-28 18:04:42.596422
11229,750,20250919,1,19,True,True,0,0,0,0,0,0,14,55,True,0,0,2025-11-28 18:04:42.596424
11230,843,20250919,4,2,True,False,4,3,33,5,4,1,12,4,False,1,5,2025-11-28 18:04:42.596429
11231,109,20250919,5,36,False,True,1,8,258,5,3,3,5,4,False,3,5,2025-11-28 18:04:42.596433
11232,406,20250919,3,40,True,True,3,2,153,0,3,3,29,2,False,3,0,2025-11-28 18:04:42.596438
11233,944,20250919,3,29,False,True,2,3,27,4,3,3,21,6,False,3,4,2025-11-28 18:04:42.596442
11234,789,20250919,2,29,True,False,2,7,186,2,3,2,21,6,False,2,2,2025-11-28 18:04:42.596447
11235,971,20250919,5,41,True,True,3,8,24,8,0,3,21,0,False,3,8,2025-11-28 18:04:42.596451
11236,285,20250919,2,4,False,True,2,8,111,9,2,2,25,1,False,2,9,2025-11-28 18:04:42.596456
11237,4,20250919,4,42,True,False,0,0,0,0,0,0,1,25,True,0,0,2025-11-28 18:04:42.596459
11238,636,20250919,5,1,True,False,2,2,176,8,0,2,3,1,False,2,8,2025-11-28 18:04:42.596463
11239,82,20250919,4,20,False,True,0,0,0,0,0,0,0,58,True,0,0,2025-11-28 18:04:42.596466
11240,655,20250919,3,11,False,True,1,6,22,1,1,3,21,1,False,3,1,2025-11-28 18:04:42.596470
11241,488,20250919,1,9,True,False,2,6,89,1,5,1,25,6,False,1,1,2025-11-28 18:04:42.596475
11242,379,20250919,4,31,False,True,4,5,111,6,1,1,25,3,False,1,6,2025-11-28 18:04:42.596479
11243,169,20250919,1,28,False,False,4,4,153,10,0,3,9,7,False,3,10,2025-11-28 18:04:42.596483
11244,785,20250919,5,36,True,True,4,5,285,8,3,3,16,6,False,3,8,2025-11-28 18:04:42.596488
11245,485,20250919,2,42,False,False,0,0,0,0,0,0,4,47,True,0,0,2025-11-28 18:04:42.596491
11246,451,20250919,1,25,True,False,3,5,38,8,0,3,4,3,False,3,8,2025-11-28 18:04:42.596495
11247,900,20250919,3,14,True,True,5,3,22,3,2,1,29,1,False,1,3,2025-11-28 18:04:42.596500
11248,473,20250919,5,27,False,False,3,8,267,5,1,2,5,1,False,2,5,2025-11-28 18:04:42.596505
11249,156,20250919,2,42,True,False,3,8,169,8,3,2,16,7,False,2,8,2025-11-28 18:04:42.596509
11250,798,20250919,4,22,False,False,3,8,157,0,5,1,23,3,False,1,0,2025-11-28 18:04:42.596514
11251,745,20250919,3,22,False,True,1,2,68,6,4,3,9,6,False,3,6,2025-11-28 18:04:42.596518
11252,431,20250919,1,7,False,False,4,7,295,1,5,1,12,5,False,1,1,2025-11-28 18:04:42.596522
11253,721,20250919,4,34,False,True,4,7,271,7,4,2,14,2,False,2,7,2025-11-28 18:04:42.596527
11254,173,20250919,4,13,True,False,0,0,0,0,0,0,4,21,True,0,0,2025-11-28 18:04:42.596529
11255,355,20250919,3,1,False,True,5,1,211,0,1,1,30,3,False,1,0,2025-11-28 18:04:42.596534
11256,14,20250919,4,14,False,True,0,0,0,0,0,0,12,25,True,0,0,2025-11-28 18:04:42.596536
11257,460,20250919,1,42,False,False,1,5,157,3,3,1,11,7,False,1,3,2025-11-28 18:04:42.596548
11258,400,20250919,1,8,False,False,3,1,63,10,5,2,20,0,False,2,10,2025-11-28 18:04:42.596552
11259,475,20250919,3,8,True,True,0,0,0,0,0,0,6,21,True,0,0,2025-11-28 18:04:42.596555
11260,578,20250919,4,24,False,False,0,0,0,0,0,0,8,20,True,0,0,2025-11-28 18:04:42.596558
11261,790,20250919,4,23,True,True,0,0,0,0,0,0,11,46,True,0,0,2025-11-28 18:04:42.596560
11262,51,20250919,4,8,False,False,1,4,95,5,5,3,21,4,False,3,5,2025-11-28 18:04:42.596565
11263,149,20250919,1,3,False,True,0,0,0,0,0,0,13,37,True,0,0,2025-11-28 18:04:42.596567
11264,737,20250919,4,35,True,False,5,1,274,8,2,3,15,6,False,3,8,2025-11-28 18:04:42.596573
11265,19,20250919,5,36,False,False,1,5,251,2,5,3,7,0,False,3,2,2025-11-28 18:04:42.596577
11266,667,20250919,5,31,False,True,3,5,162,0,4,2,25,7,False,2,0,2025-11-28 18:04:42.596582
11267,633,20250919,2,32,True,True,2,6,89,0,4,2,29,5,False,2,0,2025-11-28 18:04:42.596587
11268,41,20250919,1,49,True,True,5,7,94,7,0,2,15,7,False,2,7,2025-11-28 18:04:42.596592
11269,299,20250919,3,16,False,False,1,6,170,1,1,3,3,0,False,3,1,2025-11-28 18:04:42.596596
11270,73,20250919,2,41,False,False,5,8,131,1,5,2,7,6,False,2,1,2025-11-28 18:04:42.596600
11271,536,20250919,5,24,False,False,0,0,0,0,0,0,9,31,True,0,0,2025-11-28 18:04:42.596603
11272,970,20250919,3,27,True,True,2,7,108,4,4,1,1,2,False,1,4,2025-11-28 18:04:42.596608
11273,559,20250919,4,37,True,True,5,3,283,3,1,2,10,6,False,2,3,2025-11-28 18:04:42.596612
11274,569,20250919,5,7,False,False,5,5,40,0,3,2,18,4,False,2,0,2025-11-28 18:04:42.596616
11275,462,20250919,1,18,True,True,2,1,66,10,5,2,25,5,False,2,10,2025-11-28 18:04:42.596621
11276,205,20250919,4,12,False,True,0,0,0,0,0,0,14,31,True,0,0,2025-11-28 18:04:42.596623
11277,824,20250919,5,35,False,True,4,1,71,6,2,1,7,6,False,1,6,2025-11-28 18:04:42.596628
11278,426,20250919,5,43,False,True,2,5,18,10,3,3,29,1,False,3,10,2025-11-28 18:04:42.596633
11279,610,20250919,2,32,True,True,0,0,0,0,0,0,14,22,True,0,0,2025-11-28 18:04:42.596636
11280,650,20250919,5,38,False,False,2,6,73,9,3,3,18,4,False,3,9,2025-11-28 18:04:42.596640
11281,535,20250919,4,18,True,True,1,8,138,2,5,1,28,4,False,1,2,2025-11-28 18:04:42.596645
11282,584,20250919,4,45,False,False,3,3,178,1,0,1,16,0,False,1,1,2025-11-28 18:04:42.596649
11283,220,20250919,1,29,False,False,0,0,0,0,0,0,9,34,True,0,0,2025-11-28 18:04:42.596652
11284,277,20250919,5,36,False,False,0,0,0,0,0,0,6,32,True,0,0,2025-11-28 18:04:42.596654
11285,741,20250919,4,46,True,False,0,0,0,0,0,0,0,56,True,0,0,2025-11-28 18:04:42.596665
11286,597,20250919,3,12,False,True,1,5,12,4,2,2,8,2,False,2,4,2025-11-28 18:04:42.596670
11287,247,20250919,1,42,True,True,0,0,0,0,0,0,12,34,True,0,0,2025-11-28 18:04:42.596673
11288,849,20250919,2,22,True,False,4,8,127,8,0,2,2,0,False,2,8,2025-11-28 18:04:42.596677
11289,841,20250919,4,49,False,False,2,2,234,8,4,1,5,4,False,1,8,2025-11-28 18:04:42.596682
11290,45,20250919,5,22,False,False,1,1,216,2,4,3,23,1,False,3,2,2025-11-28 18:04:42.596686
11291,663,20250919,1,10,True,False,4,5,20,8,3,1,28,7,False,1,8,2025-11-28 18:04:42.596690
11292,964,20250919,2,27,True,True,5,6,106,8,4,3,27,3,False,3,8,2025-11-28 18:04:42.596695
11293,933,20250919,5,26,True,True,5,2,45,3,5,2,7,1,False,2,3,2025-11-28 18:04:42.596699
11294,816,20250919,2,50,False,False,0,0,0,0,0,0,6,13,True,0,0,2025-11-28 18:04:42.596702
11295,547,20250919,3,7,False,True,0,0,0,0,0,0,5,17,True,0,0,2025-11-28 18:04:42.596705
11296,911,20250919,3,20,True,True,5,6,63,6,2,2,13,6,False,2,6,2025-11-28 18:04:42.596709
11297,493,20250919,4,1,True,True,5,1,266,9,5,2,8,2,False,2,9,2025-11-28 18:04:42.596715
11298,951,20250919,4,8,False,True,5,3,103,4,1,1,9,2,False,1,4,2025-11-28 18:04:42.596720
11299,201,20250919,4,16,True,True,4,1,71,6,5,2,26,5,False,2,6,2025-11-28 18:04:42.596725
11300,739,20250919,3,4,False,True,2,6,89,10,5,1,11,3,False,1,10,2025-11-28 18:04:42.596729
11301,28,20250919,4,32,False,True,3,2,10,9,4,3,27,7,False,3,9,2025-11-28 18:04:42.596734
11302,632,20250919,3,36,False,False,1,2,233,0,4,3,4,7,False,3,0,2025-11-28 18:04:42.596738
11303,491,20250919,4,5,False,True,2,7,300,3,0,1,21,1,False,1,3,2025-11-28 18:04:42.596743
11304,927,20250919,5,14,False,False,4,5,225,7,4,1,22,2,False,1,7,2025-11-28 18:04:42.596747
11305,197,20250919,3,32,False,False,0,0,0,0,0,0,14,27,True,0,0,2025-11-28 18:04:42.596750
11306,996,20250919,3,12,True,True,0,0,0,0,0,0,11,53,True,0,0,2025-11-28 18:04:42.596752
11307,719,20250919,3,34,True,False,5,5,98,1,2,3,4,5,False,3,1,2025-11-28 18:04:42.596757
11308,338,20250919,5,1,False,False,3,7,267,6,2,3,7,4,False,3,6,2025-11-28 18:04:42.596762
11309,294,20250919,5,5,True,True,2,3,150,6,4,3,13,5,False,3,6,2025-11-28 18:04:42.596766
11310,75,20250919,1,37,True,True,4,2,217,6,2,3,28,4,False,3,6,2025-11-28 18:04:42.596771
11311,317,20250919,3,43,True,True,0,0,0,0,0,0,7,23,True,0,0,2025-11-28 18:04:42.596773
11312,943,20250919,1,26,False,True,5,4,22,5,5,1,12,6,False,1,5,2025-11-28 18:04:42.596778
11313,674,20250919,1,37,True,True,0,0,0,0,0,0,15,51,True,0,0,2025-11-28 18:04:42.596780
11314,191,20250919,1,21,False,True,4,3,173,2,3,3,27,2,False,3,2,2025-11-28 18:04:42.596785
11315,886,20250919,4,20,True,False,3,7,212,9,5,2,21,0,False,2,9,2025-11-28 18:04:42.596789
11316,105,20250919,3,35,False,False,3,3,131,0,4,2,11,1,False,2,0,2025-11-28 18:04:42.596794
