activity_id,user_key,date_key,subscription_plan_key,logins_count,sessions_count,minutes_watched,lessons_completed,quizzes_attempted,distinct_courses_accessed,active_days_last_30d,days_since_last_login,is_inactive_7d_flag,is_premium,has_active_subscription
31680,211,20251016,5,1,3,14,4,0,1,23,6,False,False,False
31681,981,20251016,3,0,0,0,0,0,0,7,23,True,False,True
31682,255,20251016,4,3,8,220,7,0,3,13,2,False,True,False
31683,688,20251016,4,1,5,134,8,3,1,4,7,False,False,True
31684,42,20251016,1,0,0,0,0,0,0,10,55,True,True,True
31685,531,20251016,1,3,5,13,8,1,2,20,5,False,True,True
31686,486,20251016,3,0,0,0,0,0,0,0,36,True,True,False
31687,773,20251016,1,4,6,245,2,3,3,5,7,False,False,False
31688,307,20251016,2,4,6,236,1,5,1,11,3,False,False,False
31689,819,20251016,4,0,0,0,0,0,0,8,48,True,False,True
31690,720,20251016,5,1,5,173,3,1,2,25,4,False,True,False
31691,333,20251016,2,0,0,0,0,0,0,14,51,True,False,True
31692,485,20251016,5,4,3,246,8,4,3,4,4,False,True,False
31693,227,20251016,4,1,1,186,8,5,3,8,6,False,True,True
31694,379,20251016,5,0,0,0,0,0,0,15,26,True,True,False
31695,818,20251016,3,3,7,275,1,4,3,4,1,False,True,False
31696,306,20251016,3,5,6,76,5,0,2,3,2,False,True,False
31697,91,20251016,1,0,0,0,0,0,0,15,55,True,True,False
31698,77,20251016,4,4,8,208,3,5,3,4,6,False,True,True
31699,18,20251016,2,5,3,232,5,1,3,24,5,False,True,False
31700,752,20251016,3,0,0,0,0,0,0,10,48,True,True,False
31701,164,20251016,1,0,0,0,0,0,0,6,15,True,False,True
31702,345,20251016,3,1,3,239,1,5,3,10,2,False,False,True
31703,779,20251016,5,3,8,87,9,5,3,18,3,False,True,False
31704,661,20251016,5,1,8,266,3,2,3,1,0,False,False,True
31705,809,20251016,2,5,4,24,4,3,3,14,6,False,False,False
31706,644,20251016,2,5,2,25,1,4,2,2,2,False,True,True
31707,154,20251016,3,2,6,189,6,1,2,25,5,False,False,False
31708,331,20251016,2,5,3,105,5,1,1,22,3,False,False,False
31709,370,20251016,5,5,4,299,5,5,3,11,4,False,True,True
31710,939,20251016,4,5,2,25,0,5,3,30,0,False,False,True
31711,206,20251016,5,0,0,0,0,0,0,3,16,True,True,True
31712,577,20251016,5,0,0,0,0,0,0,13,8,True,False,True
31713,926,20251016,3,4,5,191,6,4,1,12,2,False,True,False
31714,572,20251016,3,2,1,70,4,3,2,27,7,False,True,False
31715,35,20251016,5,3,6,61,2,1,3,18,3,False,False,False
31716,360,20251016,3,4,6,64,4,3,1,20,4,False,False,True
31717,276,20251016,2,0,0,0,0,0,0,6,13,True,False,True
31718,570,20251016,3,3,8,117,8,1,1,25,6,False,False,False
31719,202,20251016,2,4,5,76,4,3,3,12,6,False,False,False
31720,632,20251016,1,1,5,286,4,2,1,5,3,False,True,False
31721,320,20251016,2,4,1,273,9,0,1,28,3,False,False,False
31722,977,20251016,5,0,0,0,0,0,0,2,36,True,False,True
31723,105,20251016,3,0,0,0,0,0,0,15,46,True,False,False
31724,739,20251016,5,3,6,266,2,2,2,8,3,False,False,False
31725,903,20251016,1,5,2,214,3,3,3,21,2,False,False,True
31726,217,20251016,2,4,6,96,5,2,1,21,6,False,False,False
31727,141,20251016,1,1,6,297,8,1,2,27,1,False,False,True
31728,702,20251016,4,2,5,259,10,3,2,11,3,False,True,False
31729,784,20251016,2,1,8,97,5,1,3,20,4,False,False,False
31730,797,20251016,2,4,4,166,3,0,3,4,6,False,True,False
31731,917,20251016,4,0,0,0,0,0,0,11,39,True,True,False
31732,112,20251016,3,1,1,61,1,2,1,21,5,False,True,False
31733,314,20251016,5,0,0,0,0,0,0,11,12,True,False,False
31734,301,20251016,3,0,0,0,0,0,0,13,38,True,False,True
31735,993,20251016,4,0,0,0,0,0,0,10,49,True,False,True
31736,901,20251016,5,2,3,91,0,5,1,29,1,False,True,False
31737,820,20251016,1,5,5,101,6,4,3,10,0,False,True,True
31738,317,20251016,3,2,6,106,9,5,3,18,0,False,True,True
31739,679,20251016,1,0,0,0,0,0,0,8,45,True,True,False
31740,564,20251016,3,2,7,157,0,5,3,11,5,False,True,False
31741,672,20251016,1,1,2,255,3,2,1,4,2,False,True,False
31742,43,20251016,3,1,4,239,1,0,1,6,0,False,False,False
31743,836,20251016,1,5,1,73,6,0,2,12,2,False,False,False
31744,387,20251016,3,3,8,225,10,2,1,26,4,False,False,False
31745,678,20251016,1,3,6,201,9,4,2,29,3,False,True,False
31746,495,20251016,5,0,0,0,0,0,0,1,13,True,True,True
31747,793,20251016,2,5,1,217,8,3,2,16,5,False,True,True
31748,281,20251016,4,0,0,0,0,0,0,11,37,True,True,False
31749,946,20251016,3,4,5,189,5,4,2,14,2,False,False,True
31750,85,20251016,4,2,2,164,9,2,2,1,6,False,True,False
31751,558,20251016,4,3,5,34,7,0,2,13,4,False,False,True
31752,158,20251016,2,2,2,162,3,5,2,10,0,False,True,False
31753,330,20251016,1,1,6,189,1,0,2,2,2,False,True,False
31754,344,20251016,1,5,5,49,0,2,2,26,2,False,True,True
31755,268,20251016,4,4,2,25,10,3,1,8,3,False,False,True
31756,475,20251016,1,1,1,239,6,5,1,7,5,False,True,True
31757,748,20251016,3,4,8,30,6,4,1,21,3,False,False,False
31758,353,20251016,2,4,5,162,8,1,1,28,0,False,False,False
31759,686,20251016,2,1,1,137,9,0,3,19,6,False,False,True
31760,218,20251016,1,1,4,110,0,5,2,26,1,False,False,False
31761,880,20251016,3,0,0,0,0,0,0,9,60,True,False,False
31762,527,20251016,3,3,5,191,3,4,3,26,4,False,True,False
31763,113,20251016,1,3,3,235,9,0,3,13,7,False,True,False
31764,697,20251016,5,0,0,0,0,0,0,10,50,True,False,False
31765,552,20251016,3,2,6,285,8,1,2,12,6,False,False,True
31766,959,20251016,3,0,0,0,0,0,0,6,15,True,False,False
31767,192,20251016,1,2,5,75,2,4,1,26,3,False,False,False
31768,733,20251016,5,3,7,115,6,0,2,30,6,False,False,False
31769,466,20251016,4,0,0,0,0,0,0,11,10,True,True,True
31770,373,20251016,4,1,5,21,4,0,1,17,5,False,False,False
31771,952,20251016,3,1,4,199,7,2,3,8,4,False,False,False
31772,394,20251016,2,3,8,136,7,1,3,20,0,False,False,True
31773,610,20251016,1,1,5,96,10,3,2,20,6,False,False,True
31774,544,20251016,3,4,1,93,7,1,1,13,2,False,True,False
31775,514,20251016,4,1,1,182,8,3,2,26,4,False,True,False
31776,980,20251016,4,5,7,181,3,4,1,28,0,False,True,False
31777,428,20251016,1,1,4,19,1,2,1,10,4,False,False,False
31778,482,20251016,1,0,0,0,0,0,0,6,34,True,True,True
31779,776,20251016,3,1,8,73,2,2,1,28,5,False,True,True
31780,799,20251016,5,0,0,0,0,0,0,9,58,True,False,False
31781,51,20251016,4,5,8,160,7,4,1,16,1,False,True,True
31782,367,20251016,3,0,0,0,0,0,0,2,24,True,False,False
31783,52,20251016,3,4,8,200,5,5,1,19,0,False,False,False
31784,135,20251016,5,1,1,130,7,0,2,22,4,False,True,True
31785,965,20251016,4,3,7,236,2,5,3,2,4,False,False,False
31786,448,20251016,5,0,0,0,0,0,0,0,8,True,True,False
31787,177,20251016,2,0,0,0,0,0,0,12,15,True,False,True
31788,898,20251016,1,5,7,24,8,0,2,27,6,False,True,False
31789,851,20251016,5,0,0,0,0,0,0,1,15,True,True,True
31790,670,20251016,3,5,4,287,5,4,1,17,6,False,True,False
31791,548,20251016,5,5,2,40,1,3,2,17,4,False,True,True
31792,456,20251016,4,5,5,47,1,0,1,10,4,False,False,True
31793,721,20251016,4,1,2,249,3,5,1,30,4,False,True,True
31794,442,20251016,3,2,6,35,8,5,3,27,1,False,False,False
31795,37,20251016,5,0,0,0,0,0,0,10,23,True,False,False
31796,13,20251016,3,0,0,0,0,0,0,6,42,True,False,False
31797,274,20251016,3,3,5,228,9,0,2,24,3,False,False,True
31798,230,20251016,3,1,6,191,10,4,2,25,3,False,True,False
31799,517,20251016,1,1,2,283,8,5,1,26,5,False,True,False
31800,622,20251016,1,2,5,289,4,5,1,28,0,False,False,True
31801,28,20251016,1,4,5,168,7,4,1,5,7,False,False,False
31802,426,20251016,2,0,0,0,0,0,0,12,16,True,False,True
31803,857,20251016,1,0,0,0,0,0,0,12,11,True,False,False
31804,121,20251016,4,0,0,0,0,0,0,7,35,True,True,False
31805,208,20251016,4,0,0,0,0,0,0,1,29,True,False,False
31806,643,20251016,3,1,1,12,2,0,3,30,2,False,False,True
31807,677,20251016,3,2,1,269,7,0,1,3,2,False,True,True
31808,238,20251016,2,4,8,196,1,2,3,24,2,False,False,False
31809,646,20251016,5,4,5,86,2,5,3,13,4,False,True,False
31810,875,20251016,3,0,0,0,0,0,0,2,25,True,True,False
31811,343,20251016,3,3,2,116,10,5,2,3,4,False,True,True
31812,624,20251016,2,5,7,238,5,0,2,11,1,False,False,False
31813,771,20251016,5,0,0,0,0,0,0,9,30,True,True,False
31814,421,20251016,3,1,6,247,9,1,1,1,6,False,False,True
31815,658,20251016,4,2,6,280,3,1,1,11,2,False,True,True
31816,406,20251016,4,5,4,296,6,2,3,16,4,False,False,False
31817,530,20251016,2,0,0,0,0,0,0,3,48,True,True,False
31818,26,20251016,2,3,1,102,10,2,1,14,5,False,True,False
31819,675,20251016,1,2,6,75,4,2,3,7,5,False,False,True
31820,989,20251016,5,5,2,106,10,3,1,20,6,False,False,True
31821,978,20251016,4,2,3,267,0,0,3,18,1,False,True,False
31822,131,20251016,3,5,1,245,8,2,2,30,1,False,True,True
31823,892,20251016,1,2,4,54,6,4,1,4,5,False,False,False
31824,894,20251016,4,0,0,0,0,0,0,0,30,True,False,True
31825,955,20251016,5,1,5,256,10,4,2,29,5,False,False,False
31826,189,20251016,1,5,3,127,3,3,1,27,1,False,True,True
31827,136,20251016,2,0,0,0,0,0,0,10,35,True,True,True
31828,526,20251016,2,0,0,0,0,0,0,0,29,True,True,False
31829,871,20251016,4,1,3,154,9,0,3,21,4,False,False,False
31830,228,20251016,1,0,0,0,0,0,0,13,45,True,False,True
31831,555,20251016,5,0,0,0,0,0,0,12,45,True,True,False
31832,80,20251016,2,0,0,0,0,0,0,14,43,True,True,True
31833,737,20251016,3,2,2,22,4,1,3,28,2,False,False,False
31834,3,20251016,1,3,8,88,10,0,2,11,0,False,True,False
31835,869,20251016,5,1,3,211,2,5,2,30,5,False,True,False
31836,831,20251016,2,0,0,0,0,0,0,13,23,True,False,True
31837,932,20251016,1,3,4,275,8,0,1,30,4,False,True,False
31838,746,20251016,4,1,3,249,8,4,3,25,7,False,True,True
31839,166,20251016,1,5,3,38,6,1,2,28,4,False,False,False
31840,951,20251016,1,0,0,0,0,0,0,12,19,True,True,True
31841,440,20251016,2,1,4,108,1,4,1,3,2,False,False,False
31842,235,20251016,3,0,0,0,0,0,0,0,45,True,True,False
31843,117,20251016,5,0,0,0,0,0,0,1,24,True,True,True
31844,364,20251016,5,3,1,100,10,5,2,24,4,False,True,False
31845,116,20251016,1,5,7,124,4,4,3,27,1,False,True,False
31846,215,20251016,5,5,1,87,7,5,3,26,1,False,True,False
31847,391,20251016,4,1,3,233,8,5,3,15,0,False,True,True
31848,104,20251016,4,0,0,0,0,0,0,9,16,True,True,False
31849,669,20251016,4,5,5,251,9,2,3,21,2,False,True,False
31850,229,20251016,2,4,4,32,10,1,3,13,3,False,True,False
31851,691,20251016,2,0,0,0,0,0,0,7,53,True,True,False
31852,178,20251016,5,3,2,60,6,5,3,9,0,False,True,True
31853,862,20251016,1,1,6,279,0,1,2,17,2,False,False,False
31854,108,20251016,3,0,0,0,0,0,0,13,30,True,True,True
31855,970,20251016,2,1,7,25,5,3,3,22,6,False,False,True
31856,256,20251016,1,1,3,298,3,0,1,21,4,False,True,False
31857,698,20251016,3,0,0,0,0,0,0,6,53,True,True,False
31858,221,20251016,3,2,8,139,5,0,3,4,0,False,True,True
31859,222,20251016,4,3,6,284,8,2,2,24,6,False,False,True
31860,47,20251016,4,0,0,0,0,0,0,13,14,True,False,True
31861,533,20251016,2,1,8,86,2,1,2,5,3,False,True,False
31862,628,20251016,3,0,0,0,0,0,0,15,30,True,True,False
31863,280,20251016,1,3,4,186,3,3,2,13,2,False,False,True
31864,707,20251016,4,1,6,122,5,5,2,10,4,False,True,True
31865,714,20251016,4,4,1,18,5,5,3,29,2,False,True,True
31866,21,20251016,2,0,0,0,0,0,0,13,51,True,False,True
31867,976,20251016,4,1,6,233,4,5,2,8,3,False,False,True
31868,744,20251016,5,5,8,280,10,4,2,26,5,False,False,True
31869,907,20251016,2,2,1,45,1,4,1,24,2,False,False,False
31870,949,20251016,4,5,3,25,5,1,1,6,4,False,False,True
31871,635,20251016,5,3,6,159,4,3,1,12,4,False,True,True
31872,11,20251016,3,0,0,0,0,0,0,1,49,True,False,False
31873,261,20251016,1,0,0,0,0,0,0,10,29,True,False,True
31874,649,20251016,3,0,0,0,0,0,0,9,10,True,True,True
31875,438,20251016,4,2,4,294,9,2,2,29,3,False,False,True
31876,318,20251016,3,2,6,76,2,4,3,22,4,False,True,True
31877,326,20251016,2,3,3,186,9,4,3,16,3,False,False,False
31878,874,20251016,5,4,7,240,8,5,2,7,4,False,False,False
31879,476,20251016,3,4,5,47,10,0,1,5,6,False,False,False
31880,801,20251017,4,1,2,217,8,4,3,5,0,False,True,False
31881,920,20251017,4,5,6,64,1,3,3,2,7,False,True,True
31882,508,20251017,3,1,3,145,1,1,3,22,1,False,False,False
31883,967,20251017,3,0,0,0,0,0,0,14,37,True,True,False
31884,681,20251017,4,3,5,228,4,3,1,5,7,False,False,False
31885,317,20251017,3,5,4,172,7,1,2,14,3,False,True,True
31886,278,20251017,3,3,8,157,7,0,3,12,1,False,True,True
31887,923,20251017,1,2,6,11,3,5,3,25,1,False,True,True
31888,474,20251017,3,0,0,0,0,0,0,1,13,True,True,False
31889,473,20251017,5,4,7,294,1,2,3,12,2,False,True,True
31890,161,20251017,2,5,8,245,10,4,3,30,3,False,False,True
31891,573,20251017,4,0,0,0,0,0,0,8,42,True,True,True
31892,130,20251017,4,2,5,237,4,4,1,28,6,False,False,False
31893,462,20251017,4,4,2,272,1,1,3,17,1,False,True,True
31894,490,20251017,2,0,0,0,0,0,0,12,26,True,True,True
31895,919,20251017,4,2,2,180,3,1,3,28,5,False,True,True
31896,844,20251017,4,4,5,91,4,5,2,1,2,False,True,False
31897,428,20251017,4,4,2,61,2,1,1,17,1,False,True,True
31898,167,20251017,4,4,4,232,2,2,3,13,1,False,False,False
31899,558,20251017,2,5,2,212,10,3,1,24,1,False,False,True
31900,633,20251017,5,2,7,213,6,2,2,6,1,False,True,False
31901,865,20251017,4,0,0,0,0,0,0,7,56,True,False,True
31902,772,20251017,4,2,5,227,1,2,3,25,5,False,False,True
31903,962,20251017,3,3,1,111,2,5,3,10,0,False,False,True
31904,729,20251017,1,4,5,90,3,0,1,26,4,False,True,True
31905,395,20251017,2,5,5,98,2,3,2,18,0,False,False,True
31906,630,20251017,5,2,7,38,6,1,3,4,6,False,True,True
31907,957,20251017,1,3,6,208,7,0,3,6,2,False,True,False
31908,648,20251017,3,4,2,94,2,4,3,18,4,False,False,True
31909,753,20251017,4,5,6,261,9,0,3,25,0,False,True,False
31910,881,20251017,5,0,0,0,0,0,0,14,56,True,False,False
31911,402,20251017,3,4,7,48,2,4,3,20,6,False,True,False
31912,530,20251017,5,4,1,226,7,0,2,17,6,False,False,False
31913,82,20251017,1,4,2,254,10,5,1,18,1,False,False,True
31914,644,20251017,2,1,8,136,6,3,1,3,3,False,True,False
31915,348,20251017,3,3,6,192,8,1,2,12,6,False,True,False
31916,976,20251017,1,4,8,169,2,2,2,21,3,False,True,False
31917,220,20251017,2,1,4,17,5,0,3,18,7,False,False,False
31918,552,20251017,5,3,4,113,7,3,2,5,3,False,False,False
31919,1000,20251017,3,1,2,101,1,0,3,10,4,False,False,True
31920,391,20251017,3,0,0,0,0,0,0,3,42,True,False,True
31921,819,20251017,1,1,3,298,10,1,1,16,2,False,False,True
31922,173,20251017,5,2,1,241,2,0,3,2,4,False,False,True
31923,757,20251017,5,5,2,129,4,2,3,27,2,False,False,False
31924,132,20251017,5,4,2,44,5,5,1,11,2,False,True,False
31925,293,20251017,3,1,2,218,6,3,1,30,3,False,True,False
31926,973,20251017,3,1,3,52,10,1,3,29,4,False,True,True
31927,600,20251017,5,0,0,0,0,0,0,1,58,True,True,False
31928,574,20251017,3,0,0,0,0,0,0,3,44,True,True,False
31929,978,20251017,1,0,0,0,0,0,0,2,17,True,False,False
31930,827,20251017,5,3,6,80,8,3,3,24,1,False,False,True
31931,774,20251017,5,5,1,257,9,0,3,25,7,False,False,False
31932,860,20251017,3,5,8,38,9,2,1,22,3,False,False,True
31933,71,20251017,2,0,0,0,0,0,0,4,18,True,True,False
31934,582,20251017,4,0,0,0,0,0,0,4,53,True,False,True
31935,496,20251017,3,0,0,0,0,0,0,10,46,True,True,False
31936,484,20251017,2,3,6,28,10,0,2,3,3,False,True,True
31937,609,20251017,4,1,1,274,4,4,1,26,7,False,True,True
31938,67,20251017,3,3,2,107,7,0,3,14,2,False,False,True
31939,437,20251017,2,5,3,139,5,5,3,9,6,False,True,True
31940,517,20251017,4,0,0,0,0,0,0,1,34,True,False,False
31941,5,20251017,5,1,7,82,7,5,2,9,0,False,True,True
31942,852,20251017,4,4,5,91,10,1,2,21,7,False,False,True
31943,989,20251017,5,0,0,0,0,0,0,15,37,True,False,False
31944,79,20251017,1,0,0,0,0,0,0,11,60,True,True,False
31945,281,20251017,1,0,0,0,0,0,0,9,20,True,False,False
31946,113,20251017,4,0,0,0,0,0,0,3,12,True,True,True
31947,292,20251017,2,4,7,28,1,1,3,16,7,False,False,True
31948,701,20251017,5,2,5,230,7,2,2,25,6,False,True,True
31949,411,20251017,4,2,2,17,7,0,3,11,3,False,False,True
31950,837,20251017,4,3,5,259,4,3,2,13,2,False,False,False
31951,272,20251017,2,2,5,194,7,5,2,2,1,False,True,True
31952,28,20251017,5,2,6,99,10,3,1,7,0,False,False,False
31953,262,20251017,4,3,6,253,9,4,3,26,6,False,False,False
31954,24,20251017,3,1,3,128,1,3,3,20,5,False,True,False
31955,91,20251017,2,2,3,130,8,1,2,25,1,False,False,False
31956,803,20251017,1,2,5,236,4,2,2,11,7,False,False,True
31957,618,20251017,1,3,7,65,9,4,3,27,3,False,True,True
31958,859,20251017,2,1,2,172,2,2,1,12,3,False,True,True
31959,982,20251017,5,2,7,151,7,1,1,15,2,False,True,False
31960,862,20251017,2,2,5,169,9,0,1,19,0,False,True,False
31961,567,20251017,1,1,5,124,8,3,2,24,1,False,False,True
31962,232,20251017,4,4,8,168,9,5,2,21,4,False,False,True
31963,621,20251017,4,3,8,48,8,3,2,3,0,False,True,False
31964,615,20251017,1,3,8,292,9,5,2,17,7,False,False,False
31965,58,20251017,5,4,5,214,9,5,2,21,3,False,True,False
31966,42,20251017,1,0,0,0,0,0,0,7,13,True,False,False
31967,689,20251017,1,0,0,0,0,0,0,8,57,True,False,True
31968,793,20251017,5,0,0,0,0,0,0,7,45,True,False,False
31969,185,20251017,5,0,0,0,0,0,0,10,52,True,False,True
31970,995,20251017,2,4,7,188,0,2,2,5,7,False,False,True
31971,460,20251017,2,1,1,220,9,4,2,15,3,False,False,True
31972,51,20251017,1,0,0,0,0,0,0,4,37,True,False,True
31973,792,20251017,4,0,0,0,0,0,0,15,51,True,True,False
31974,360,20251017,4,0,0,0,0,0,0,2,29,True,False,False
31975,50,20251017,1,2,4,156,7,2,2,13,5,False,False,True
31976,223,20251017,4,5,3,269,2,3,2,9,6,False,True,True
31977,249,20251017,2,1,6,252,6,3,3,20,0,False,False,True
31978,60,20251017,5,2,5,103,8,1,3,3,5,False,True,True
31979,678,20251017,5,2,1,32,6,2,2,26,2,False,True,False
31980,981,20251017,2,0,0,0,0,0,0,12,35,True,False,False
31981,81,20251017,5,1,1,138,3,1,2,9,5,False,False,True
31982,611,20251017,4,3,1,229,8,1,1,22,6,False,False,True
31983,289,20251017,3,4,3,85,2,5,2,3,6,False,True,True
31984,105,20251017,3,0,0,0,0,0,0,5,33,True,False,True
31985,682,20251017,2,4,1,230,1,3,1,24,0,False,False,True
31986,346,20251017,1,2,1,65,0,5,3,10,6,False,False,True
31987,64,20251017,5,3,8,103,6,3,3,27,7,False,True,True
31988,646,20251017,5,0,0,0,0,0,0,15,56,True,False,True
31989,45,20251017,3,3,4,68,3,3,2,10,3,False,True,True
31990,237,20251017,3,0,0,0,0,0,0,10,44,True,True,True
31991,546,20251017,1,3,6,67,2,1,3,18,3,False,False,True
31992,568,20251017,4,0,0,0,0,0,0,6,60,True,True,True
31993,750,20251017,1,3,5,284,0,2,2,5,1,False,False,True
31994,834,20251017,2,5,7,57,8,3,3,19,1,False,True,False
31995,955,20251017,4,0,0,0,0,0,0,10,40,True,False,True
31996,406,20251017,2,4,8,30,1,0,3,1,4,False,True,True
31997,149,20251017,1,5,1,177,3,0,3,9,5,False,True,False
31998,540,20251017,3,5,6,81,2,1,1,24,4,False,False,True
31999,22,20251017,2,4,7,263,2,0,2,22,4,False,False,True
32000,323,20251017,3,0,0,0,0,0,0,15,59,True,True,False
32001,468,20251017,3,0,0,0,0,0,0,5,24,True,True,False
32002,103,20251017,1,1,5,267,1,1,2,14,5,False,True,False
32003,299,20251017,5,0,0,0,0,0,0,6,60,True,True,False
32004,316,20251017,2,0,0,0,0,0,0,12,33,True,False,False
32005,310,20251017,4,0,0,0,0,0,0,14,27,True,True,False
32006,892,20251017,2,4,4,150,5,1,3,7,3,False,False,True
32007,183,20251017,5,0,0,0,0,0,0,9,31,True,False,True
32008,761,20251017,5,2,3,97,7,0,1,25,2,False,False,False
32009,410,20251017,5,0,0,0,0,0,0,9,40,True,True,True
32010,120,20251017,4,0,0,0,0,0,0,9,27,True,True,False
32011,461,20251017,2,1,3,203,3,3,2,22,2,False,False,False
32012,405,20251017,4,2,2,183,1,4,3,22,5,False,True,True
32013,376,20251017,1,4,1,167,6,1,3,9,7,False,False,False
32014,822,20251017,4,0,0,0,0,0,0,8,45,True,False,False
32015,426,20251017,1,4,8,279,0,1,2,26,1,False,False,True
32016,821,20251017,5,0,0,0,0,0,0,6,45,True,False,False
32017,727,20251017,2,1,1,28,4,4,2,26,3,False,False,True
32018,268,20251017,1,4,1,230,4,5,2,19,3,False,False,True
32019,469,20251017,2,1,7,149,10,0,3,7,1,False,True,True
32020,394,20251017,1,0,0,0,0,0,0,13,24,True,False,True
32021,431,20251017,2,3,8,118,2,3,1,3,0,False,False,False
32022,740,20251017,5,0,0,0,0,0,0,9,45,True,True,True
32023,749,20251017,3,2,7,203,9,5,2,18,0,False,False,False
32024,104,20251017,5,4,4,32,0,0,1,21,2,False,False,True
32025,158,20251017,5,3,3,151,10,4,3,9,7,False,True,False
32026,595,20251017,1,4,6,141,1,1,3,1,5,False,False,False
32027,512,20251017,5,4,2,285,6,0,3,6,5,False,True,True
32028,850,20251017,4,4,2,17,4,1,2,7,6,False,False,False
32029,642,20251017,4,1,5,242,3,5,3,1,6,False,True,True
32030,353,20251017,4,3,8,249,10,3,1,30,1,False,True,True
32031,39,20251017,1,3,5,264,7,3,1,13,7,False,False,False
32032,951,20251017,1,4,4,109,8,1,1,13,3,False,True,False
32033,312,20251017,3,1,3,51,9,0,2,11,1,False,False,False
32034,401,20251017,5,0,0,0,0,0,0,8,18,True,True,True
32035,254,20251017,4,0,0,0,0,0,0,2,16,True,True,True
32036,754,20251017,3,4,8,241,7,1,2,8,4,False,False,False
32037,752,20251017,1,3,7,120,1,5,2,6,2,False,False,False
32038,207,20251017,3,1,6,95,9,2,3,1,3,False,False,False
32039,472,20251017,2,0,0,0,0,0,0,9,42,True,False,True
32040,21,20251017,3,0,0,0,0,0,0,7,13,True,True,False
32041,75,20251017,3,3,6,125,4,5,3,10,3,False,True,True
32042,896,20251017,2,0,0,0,0,0,0,7,17,True,True,True
32043,571,20251017,1,0,0,0,0,0,0,7,35,True,False,False
32044,579,20251017,1,0,0,0,0,0,0,0,40,True,False,True
32045,952,20251017,5,0,0,0,0,0,0,4,57,True,False,True
32046,870,20251017,4,3,4,231,2,3,1,14,6,False,False,True
32047,914,20251017,1,2,5,122,8,0,3,1,2,False,False,True
32048,363,20251017,3,3,6,162,2,4,1,7,3,False,True,False
32049,899,20251017,3,1,5,23,0,3,3,18,3,False,False,True
32050,623,20251017,4,0,0,0,0,0,0,10,13,True,True,True
32051,943,20251017,1,1,5,66,9,4,1,11,3,False,True,True
32052,259,20251017,2,1,3,161,7,2,2,4,6,False,False,True
32053,9,20251017,5,1,5,298,9,3,2,17,2,False,True,True
32054,917,20251017,5,0,0,0,0,0,0,14,44,True,True,True
32055,270,20251017,1,0,0,0,0,0,0,10,23,True,False,True
32056,888,20251017,1,4,7,132,9,1,1,11,7,False,True,True
32057,141,20251017,1,2,4,94,2,5,3,7,2,False,True,True
32058,525,20251017,1,2,4,114,9,2,1,2,6,False,False,False
32059,12,20251017,4,5,4,259,8,2,2,3,1,False,False,False
32060,271,20251017,1,0,0,0,0,0,0,6,43,True,True,False
32061,544,20251017,1,0,0,0,0,0,0,14,39,True,True,False
32062,619,20251017,1,3,5,264,5,2,1,17,5,False,True,False
32063,241,20251017,4,1,7,31,10,0,3,24,5,False,True,False
32064,879,20251017,4,0,0,0,0,0,0,13,53,True,True,False
32065,381,20251017,2,0,0,0,0,0,0,5,18,True,False,True
32066,670,20251017,3,0,0,0,0,0,0,1,48,True,True,False
32067,997,20251017,3,0,0,0,0,0,0,5,55,True,True,False
